event-id,visible,timestamp,location-long,location-lat,gps:dop,gps:fix-type,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11952917740,true,2006-04-10 01:00:53.000,-113.1287185,55.3093397,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917741,true,2006-04-10 03:02:23.000,-113.0950013,55.2931281,2.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917742,true,2006-04-10 09:02:14.000,-113.0954012,55.2927693,8.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917743,true,2006-04-10 11:01:05.000,-113.1288256,55.3097199,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917744,true,2006-04-10 13:00:53.000,-113.1288835,55.3096009,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917745,true,2006-04-10 15:01:23.000,-113.1286195,55.3092566,5.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917746,true,2006-04-10 17:01:23.000,-113.1288056,55.3093019,5.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917747,true,2006-04-10 19:01:27.000,-113.1278728,55.3095063,5.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917748,true,2006-04-10 21:02:53.000,-113.1282154,55.3098633,4.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917749,true,2006-04-11 13:01:53.000,-113.0950628,55.294243,7.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917750,true,2006-04-11 19:02:18.000,-113.0971845,55.2881742,11.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917751,true,2006-04-12 01:02:10.000,-113.1223761,55.3402826,4.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917752,true,2006-04-14 03:02:20.000,-113.12537,55.3375708,6.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917753,true,2006-04-14 07:02:33.000,-113.1261649,55.3361969,11.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917754,true,2006-04-14 19:00:47.000,-113.1255357,55.3379901,5.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917755,true,2006-04-14 23:00:53.000,-113.125898,55.3379941,4.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917756,true,2006-04-15 13:01:31.000,-113.1240053,55.3375897,9.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917757,true,2006-04-16 13:03:06.000,-113.1295796,55.334999,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917758,true,2006-04-17 03:03:07.000,-113.0784063,55.2997111,5.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917759,true,2006-04-17 19:01:12.000,-113.1244818,55.337403,5.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917760,true,2006-04-18 17:03:03.000,-113.126226,55.3373634,2.0,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917761,true,2006-04-18 19:00:53.000,-113.1254325,55.3378837,4.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917762,true,2006-04-18 23:01:24.000,-113.1251656,55.3378371,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917763,true,2006-04-19 03:02:34.000,-113.1389312,55.351743,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917764,true,2006-04-19 17:02:15.000,-113.1258301,55.3378734,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917765,true,2006-04-19 23:01:26.000,-113.125664,55.3379906,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917766,true,2006-04-20 01:02:12.000,-113.0704192,55.3574889,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917767,true,2006-04-20 03:02:41.000,-113.1833845,55.3553405,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917768,true,2006-04-20 09:01:21.000,-113.1257721,55.3377573,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917769,true,2006-04-20 21:01:18.000,-113.1256108,55.3377392,5.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917770,true,2006-04-21 13:01:51.000,-113.1238792,55.3376236,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917771,true,2006-04-21 19:01:54.000,-113.1251513,55.3379983,20.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917772,true,2006-04-21 21:01:41.000,-113.1255359,55.3379491,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917773,true,2006-04-22 01:02:26.000,-113.1251265,55.3467811,9.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917774,true,2006-04-22 03:02:24.000,-113.185653,55.355966,4.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917775,true,2006-04-23 01:01:14.000,-113.1254102,55.337799,9.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917776,true,2006-04-23 03:02:12.000,-113.1256749,55.3377446,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917777,true,2006-04-23 05:03:07.000,-113.1259976,55.3377501,12.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917778,true,2006-04-23 11:01:53.000,-113.1250938,55.3377032,4.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917779,true,2006-04-23 15:01:31.000,-113.1256194,55.3377089,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917780,true,2006-04-23 17:02:51.000,-113.1241381,55.3376031,2.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917781,true,2006-04-23 19:00:54.000,-113.1250694,55.3383295,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917782,true,2006-04-23 21:01:41.000,-113.1256372,55.3379493,6.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917783,true,2006-04-23 23:02:29.000,-113.1255463,55.3378361,4.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917784,true,2006-04-24 03:01:58.000,-113.1256275,55.337592,5.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917785,true,2006-04-24 05:01:52.000,-113.1247401,55.3375105,1.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917786,true,2006-04-24 11:00:48.000,-113.1256647,55.3377247,5.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917787,true,2006-04-24 13:01:22.000,-113.1107633,55.3113219,2.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917788,true,2006-04-24 15:00:44.000,-113.1141148,55.3436723,2.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917789,true,2006-04-24 17:01:18.000,-113.1257578,55.3376988,5.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917790,true,2006-04-24 21:01:22.000,-113.1255862,55.3376609,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917791,true,2006-04-25 03:02:16.000,-113.1249677,55.3375839,2.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917792,true,2006-04-25 09:01:02.000,-113.1246725,55.3372516,11.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917793,true,2006-04-25 11:01:24.000,-113.1255217,55.3379212,5.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917794,true,2006-04-25 21:01:51.000,-113.125706,55.3378704,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917795,true,2006-04-26 01:00:54.000,-113.1245511,55.3378499,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917796,true,2006-04-26 07:01:52.000,-113.1255113,55.3378299,3.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917797,true,2006-04-26 07:46:14.000,-113.1254929,55.3378503,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917798,true,2006-04-26 08:31:20.000,-113.1255634,55.3378063,11.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917799,true,2006-04-26 09:16:43.000,-113.1261142,55.3377981,3.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917800,true,2006-04-26 12:16:11.000,-113.1262528,55.3374048,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917801,true,2006-04-26 13:02:30.000,-113.1257851,55.3374794,3.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917802,true,2006-04-26 14:31:32.000,-113.1256399,55.3377589,13.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917803,true,2006-04-26 15:16:49.000,-113.1256859,55.3376364,2.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917804,true,2006-04-26 16:00:41.000,-113.1256702,55.3379617,2.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917805,true,2006-04-26 16:46:17.000,-113.1257312,55.3376726,4.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917806,true,2006-04-26 18:15:54.000,-113.1248127,55.3374908,6.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917807,true,2006-04-26 19:02:59.000,-113.1248231,55.3374493,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917808,true,2006-04-26 23:31:47.000,-113.0964841,55.332446,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917809,true,2006-04-27 00:15:50.000,-113.0795395,55.3280558,5.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917810,true,2006-04-27 01:45:57.000,-113.080572,55.3236269,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917811,true,2006-04-27 03:17:37.000,-113.1253194,55.3375172,3.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917812,true,2006-04-27 04:01:00.000,-113.1257478,55.3374694,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917813,true,2006-04-27 04:46:27.000,-113.1255696,55.3376854,3.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917814,true,2006-04-27 05:30:41.000,-113.1252465,55.3378384,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917815,true,2006-04-27 06:15:47.000,-113.1253541,55.3378146,5.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917816,true,2006-04-27 07:02:31.000,-113.1253273,55.3378755,5.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917817,true,2006-04-27 11:31:49.000,-113.0983369,55.3360635,5.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917818,true,2006-04-27 12:17:06.000,-113.0838683,55.323047,2.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917819,true,2006-04-27 22:03:02.000,-113.1242294,55.3371849,2.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917820,true,2006-04-28 00:17:29.000,-113.125833,55.3383467,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917821,true,2006-04-28 01:46:18.000,-113.1248147,55.3374284,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917822,true,2006-04-28 02:30:53.000,-113.1248533,55.3378871,1.8,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917823,true,2006-04-28 06:16:47.000,-113.1248023,55.3375476,4.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917824,true,2006-04-28 07:45:48.000,-113.12566,55.3379827,2.8,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917825,true,2006-04-28 08:33:03.000,-113.1274316,55.3353794,10.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917826,true,2006-04-28 09:16:38.000,-113.1257915,55.3373686,6.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917827,true,2006-04-28 10:02:39.000,-113.1207415,55.3351393,9.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917828,true,2006-04-28 11:31:53.000,-113.1162933,55.3302387,11.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917829,true,2006-04-28 12:17:51.000,-113.1255121,55.3376304,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917830,true,2006-04-28 13:00:54.000,-113.1260746,55.3373909,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917831,true,2006-04-28 14:32:06.000,-113.1254515,55.3375565,2.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917832,true,2006-04-28 15:16:14.000,-113.1256847,55.3379384,4.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917833,true,2006-04-28 16:01:53.000,-113.1255694,55.3377774,2.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917834,true,2006-04-28 17:31:39.000,-113.1253955,55.337802,3.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917835,true,2006-04-28 18:16:14.000,-113.1253708,55.3377646,4.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917836,true,2006-04-28 19:01:11.000,-113.1254185,55.3377587,17.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917837,true,2006-04-28 19:47:21.000,-113.1253896,55.3377644,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917838,true,2006-04-28 20:32:25.000,-113.1251392,55.3378007,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917839,true,2006-04-28 21:16:26.000,-113.125133,55.3377888,6.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917840,true,2006-04-29 01:46:49.000,-113.1251697,55.3379677,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917841,true,2006-04-29 02:30:10.000,-113.125602,55.3379892,2.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917842,true,2006-04-29 03:16:14.000,-113.1256166,55.3378534,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917843,true,2006-04-29 04:00:53.000,-113.1248572,55.3379054,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917844,true,2006-04-29 04:48:02.000,-113.1257643,55.3374705,6.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917845,true,2006-04-29 05:30:53.000,-113.1257767,55.3375249,2.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917846,true,2006-04-29 09:16:08.000,-113.1256419,55.3377373,2.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917847,true,2006-04-29 10:01:24.000,-113.1254455,55.3376876,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917848,true,2006-04-29 10:46:17.000,-113.1196017,55.3380927,8.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917849,true,2006-04-29 11:32:54.000,-113.0942381,55.336734,8.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917850,true,2006-04-29 12:15:53.000,-113.0150187,55.3415157,2.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917851,true,2006-04-29 13:01:03.000,-113.0016146,55.3355495,6.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917852,true,2006-04-29 15:16:49.000,-113.0127532,55.3224532,5.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917853,true,2006-04-29 16:01:23.000,-113.0706522,55.3244131,4.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917854,true,2006-04-29 16:48:04.000,-113.1258375,55.3371594,22.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917855,true,2006-04-29 20:31:02.000,-113.1257454,55.3377312,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917856,true,2006-04-29 21:16:05.000,-113.1250023,55.3378661,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917857,true,2006-04-29 22:00:47.000,-113.1250021,55.3378508,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917858,true,2006-04-30 01:03:09.000,-113.1273876,55.336798,8.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917859,true,2006-04-30 01:45:53.000,-113.1263026,55.3374079,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917860,true,2006-04-30 03:18:00.000,-113.1261124,55.337319,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917861,true,2006-04-30 04:46:54.000,-113.1262635,55.3373478,4.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917862,true,2006-04-30 09:17:05.000,-113.1241977,55.3378,2.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917863,true,2006-04-30 14:31:51.000,-113.1257726,55.3376447,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917864,true,2006-04-30 15:16:18.000,-113.1256967,55.3374262,4.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917865,true,2006-04-30 16:00:55.000,-113.125762,55.3377527,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917866,true,2006-04-30 16:45:44.000,-113.1256567,55.3376832,3.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917867,true,2006-04-30 17:30:13.000,-113.1256956,55.3377178,4.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917868,true,2006-04-30 19:03:03.000,-113.125809,55.3345295,9.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917869,true,2006-04-30 19:46:19.000,-113.1251339,55.3371805,2.4,3,7,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917870,true,2006-04-30 20:30:47.000,-113.125613,55.3376818,2.6,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917871,true,2006-04-30 22:02:20.000,-113.1253307,55.3357847,2.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917872,true,2006-05-01 00:15:55.000,-113.1256811,55.3375675,4.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917873,true,2006-05-01 01:01:45.000,-113.1154802,55.3458492,5.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917874,true,2006-05-01 01:47:22.000,-113.0853182,55.3746635,2.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917875,true,2006-05-01 02:30:54.000,-113.093882,55.3997476,3.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917876,true,2006-05-01 03:16:12.000,-113.1006905,55.3977038,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917877,true,2006-05-01 04:02:08.000,-113.0887203,55.3981672,2.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917878,true,2006-05-01 05:31:08.000,-113.1154304,55.3468776,2.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917879,true,2006-05-01 09:17:33.000,-113.1261309,55.3373598,5.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917880,true,2006-05-01 10:01:26.000,-113.126247,55.3373161,4.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917881,true,2006-05-01 12:17:47.000,-113.1261622,55.3372812,3.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917882,true,2006-05-01 13:00:57.000,-113.1249618,55.3374646,9.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917883,true,2006-05-01 13:47:49.000,-113.1251108,55.3375201,4.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917884,true,2006-05-01 14:31:49.000,-113.1252058,55.3376617,3.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917885,true,2006-05-01 15:16:58.000,-113.1249063,55.3373829,4.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917886,true,2006-05-01 16:46:01.000,-113.1249507,55.3357291,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917887,true,2006-05-01 17:30:42.000,-113.1259471,55.3359139,2.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917888,true,2006-05-01 18:16:31.000,-113.1256986,55.3371952,4.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917889,true,2006-05-01 19:01:12.000,-113.1252707,55.3370793,5.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917890,true,2006-05-01 19:45:47.000,-113.1260215,55.3373845,4.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917891,true,2006-05-01 22:47:16.000,-113.1293905,55.3358135,2.4,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917892,true,2006-05-01 23:31:57.000,-113.1261216,55.3370381,3.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917893,true,2006-05-02 00:15:39.000,-113.1258847,55.33722,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917894,true,2006-05-02 01:01:42.000,-113.1260004,55.3374217,8.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917895,true,2006-05-02 11:31:51.000,-113.1256506,55.3375435,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917896,true,2006-05-02 12:16:50.000,-113.1256632,55.3375162,8.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917897,true,2006-05-02 13:01:13.000,-113.1257107,55.3376636,8.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917898,true,2006-05-02 13:47:53.000,-113.1254355,55.3376369,2.8,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917899,true,2006-05-02 16:45:53.000,-113.1301309,55.3357362,5.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917900,true,2006-05-02 22:01:14.000,-113.1141562,55.3436648,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917901,true,2006-05-03 02:33:09.000,-113.1257086,55.3374144,6.2,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917902,true,2006-05-03 09:16:52.000,-113.1254687,55.3373938,3.6,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917903,true,2006-05-03 10:00:41.000,-113.1253569,55.3374965,7.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917904,true,2006-05-03 10:46:23.000,-113.1252459,55.3371135,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917905,true,2006-05-03 11:30:54.000,-113.1214571,55.3254285,4.0,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917906,true,2006-05-03 12:16:29.000,-113.1070033,55.297485,1.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917907,true,2006-05-03 13:47:22.000,-113.1162155,55.270738,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917908,true,2006-05-03 14:30:58.000,-113.1174657,55.2724973,12.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917909,true,2006-05-03 16:01:45.000,-113.1250767,55.3367575,5.6,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917910,true,2006-05-03 16:46:24.000,-113.1252437,55.3371709,3.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917911,true,2006-05-03 17:30:57.000,-113.1252662,55.3372146,6.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917912,true,2006-05-03 19:01:04.000,-113.1253225,55.3369945,8.8,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917913,true,2006-05-03 19:46:33.000,-113.1253305,55.3372762,4.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917914,true,2006-05-03 20:33:02.000,-113.1258342,55.3378864,2.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917915,true,2006-05-03 22:47:21.000,-113.1263485,55.3371681,3.2,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917916,true,2006-05-03 23:30:50.000,-113.1156991,55.3371237,3.4,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917917,true,2006-05-04 00:15:39.000,-113.0886067,55.3373573,9.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917918,true,2006-05-04 01:02:02.000,-113.08564,55.3286382,2.2,2,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917919,true,2006-05-04 02:32:26.000,-113.1237344,55.3366261,5.4,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917920,true,2006-05-04 12:17:24.000,-113.1252381,55.3377562,7.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917921,true,2006-05-04 13:01:26.000,-113.1251291,55.3375611,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917922,true,2006-05-04 13:46:18.000,-113.1244737,55.3361562,2.4,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917923,true,2006-05-04 14:31:05.000,-113.1258956,55.3380976,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917924,true,2006-05-04 15:18:09.000,-113.1245915,55.3383689,3.0,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917925,true,2006-05-04 16:00:54.000,-113.1142103,55.3435839,4.2,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917926,true,2006-05-04 17:30:42.000,-113.124789,55.3379278,5.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917927,true,2006-05-04 18:16:24.000,-113.1254079,55.3378258,5.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917928,true,2006-05-04 19:01:13.000,-113.1245103,55.3374229,5.6,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917929,true,2006-05-04 19:45:53.000,-113.1245564,55.3373056,3.2,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917930,true,2006-05-04 21:17:53.000,-113.1250109,55.3377592,14.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917931,true,2006-05-04 22:46:37.000,-113.1250779,55.3373187,13.0,2,3,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917932,true,2006-05-04 23:31:20.000,-113.1253152,55.33778,3.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917933,true,2006-05-05 01:46:09.000,-113.1154006,55.3433757,2.8,3,6,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917934,true,2006-05-05 02:30:47.000,-113.1040789,55.3470298,2.8,3,5,"gps","Canis lupus","3","3","Latham Alberta Wolves"
11952917935,true,2006-05-05 03:15:58.000,-113.0974774,55.3266339,8.0,3,4,"gps","Canis lupus","3","3","Latham Alberta Wolves"
